mean,std,skew,kurt,label
2.058857,10.564290,-1.139664,16.902119,2
2.360006,9.421820,0.156879,4.171742,2
2.368453,10.038742,0.072801,4.031859,2
2.902291,10.074559,0.635229,10.525111,2
2.830674,9.690725,0.819509,6.290780,2
2.795368,9.462276,0.338937,3.680273,2
2.147594,9.387392,0.082120,3.819412,2
2.161597,10.002699,0.452297,7.339367,2
2.445729,11.134338,1.826000,24.085191,2
2.785567,9.839137,-0.091059,5.148611,2
2.201988,9.497357,0.168439,3.060489,2
2.601183,10.167650,0.374393,6.501074,2
2.325253,9.663259,0.187398,4.411269,2
2.585355,9.673773,-0.169978,6.859239,2
2.577379,9.388304,0.223666,4.500252,2
2.610902,9.666547,0.269567,3.861057,2
2.225157,9.604844,0.267139,5.135857,2
2.460450,11.261003,0.005802,32.734652,2
1.753422,9.212497,0.244417,4.135798,2
2.527946,9.562212,0.254521,3.462001,2
1.890506,10.379204,0.214465,12.666874,2
2.917381,11.199863,2.496603,39.471800,2
2.283447,9.120024,-0.031178,3.837815,2
2.550212,9.543277,0.310560,3.819903,2
2.514558,9.922545,-0.708564,14.743792,2
2.400520,10.300538,-0.817168,17.410204,2
2.315042,10.343942,-0.215197,18.717797,2
